uniprot_id|ensembl_gene_id|ensembl_transcript_id|ensembl_translation_id
E9PJX5|ENSG00000136573|ENST00000529894|ENSP00000433663
D6REX1|ENSG00000112742|ENST00000511260|ENSP00000421636
H3BQB9|ENSG00000079616|ENST00000570173|ENSP00000455702
A0A0D9SFB1|ENSG00000106976|ENST00000627061|ENSP00000486437
A0A0D9SEN7|ENSG00000124813|ENST00000625924|ENSP00000485863
P09769|ENSG00000000938|ENST00000374004|ENSP00000363116
P09769|ENSG00000000938|ENST00000399173|ENSP00000382126
P09769|ENSG00000000938|ENST00000374003|ENSP00000363115
P09769|ENSG00000000938|ENST00000374005|ENSP00000363117
E7ES52|ENSG00000111276|ENST00000396340|ENSP00000379629
A0A384DVL6|ENSG00000196498|ENST00000356219|ENSP00000348551
Q5VYL4|ENSG00000066279|ENST00000367408|ENSP00000356378
E9PF95|ENSG00000002016|ENST00000397230|ENSP00000380407
A0A087WWX7|ENSG00000137764|ENST00000559262|ENSP00000480580
C9J151|ENSG00000074054|ENST00000418989|ENSP00000392886
A0A087WV25|ENSG00000213066|ENST00000622353|ENSP00000479115
A0A0A0MS89|ENSG00000046651|ENST00000398395|ENSP00000381432
F5GWG1|ENSG00000165480|ENST00000465471|ENSP00000441632
C9JUK9|ENSG00000166484|ENST00000443215|ENSP00000412902
A0A087WVR6|ENSG00000278540|ENST00000614789|ENSP00000479621
A0A087WVR6|ENSG00000275176|ENST00000632723|ENSP00000488223
H0YDQ8|ENSG00000160741|ENST00000461638|ENSP00000434115
A0A024R9Q9|ENSG00000109819|ENST00000264867|ENSP00000264867
A0A087WXX9|ENSG00000162409|ENST00000610361|ENSP00000481378
P42684|ENSG00000143322|ENST00000502732|ENSP00000427562
F5GY68|ENSG00000089053|ENST00000544442|ENSP00000440800
A0A0G2JNH5|ENSG00000276618|ENST00000611001|ENSP00000481388
A0A0G2JNH5|ENSG00000276618|ENST00000621274|ENSP00000480230
E7EMU4|ENSG00000077380|ENST00000438879|ENSP00000392741
A0A1P0B7D2|ENSG00000109339|ENST00000395169|ENSP00000378598
A0A1P0B7D2|ENSG00000109339|ENST00000395160|ENSP00000378589
H0YMK5|ENSG00000156970|ENST00000559733|ENSP00000453643
E5RFX4|ENSG00000168078|ENST00000521226|ENSP00000427892
E5RGI8|ENSG00000145675|ENST00000523807|ENSP00000430126
E7EQL8|ENSG00000128159|ENST00000439308|ENSP00000397387
Q9Y4H2|ENSG00000185950|ENST00000375856|ENSP00000365016
F5H2X8|ENSG00000111725|ENST00000540121|ENSP00000439235
A0A087WYF3|ENSG00000134982|ENST00000505350|ENSP00000481752
A0A0D9SEY1|ENSG00000071054|ENST00000625522|ENSP00000486116
A0A1B0GUU0|ENSG00000005339|ENST00000637492|ENSP00000490244
A0A494C130|ENSG00000125952|ENST00000651648|ENSP00000498863
H3BRH4|ENSG00000103319|ENST00000568269|ENSP00000456243
E7ESS4|ENSG00000090339|ENST00000423829|ENSP00000413124
Q05940|ENSG00000165646|ENST00000644641|ENSP00000496339
A0A286YEY6|ENSG00000164162|ENST00000641499|ENSP00000493135
A0A024R328|ENSG00000163932|ENST00000394729|ENSP00000378217
A0A024R328|ENSG00000163932|ENST00000330452|ENSP00000331602
A0A024R328|ENSG00000163932|ENST00000652449|ENSP00000498400
A0A024R328|ENSG00000163932|ENST00000650739|ENSP00000498623
A0A024R328|ENSG00000163932|ENST00000654719|ENSP00000499558
A0A1W2PQ68|ENSG00000110274|ENST00000639320|ENSP00000491956
J3KRL7|ENSG00000179094|ENST00000581082|ENSP00000462064
H0YIW2|ENSG00000196510|ENST00000552087|ENSP00000450293
A0A024R3W7|ENSG00000114942|ENST00000236957|ENSP00000236957
A0A024R3W7|ENSG00000283391|ENST00000635728|ENSP00000489993
A0A024R3W7|ENSG00000114942|ENST00000392221|ENSP00000376055
A0A024R3W7|ENSG00000283391|ENST00000637253|ENSP00000490214
A0A024R3W7|ENSG00000114942|ENST00000392222|ENSP00000376056
A0A024R3W7|ENSG00000283391|ENST00000636275|ENSP00000490326
E9PKD5|ENSG00000165916|ENST00000524447|ENSP00000433596
C9JR22|ENSG00000171132|ENST00000421201|ENSP00000394574
P28066|ENSG00000143106|ENST00000271308|ENSP00000271308
A0A1B0GW57|ENSG00000156299|ENST00000636887|ENSP00000490786
E2QRC0|ENSG00000198286|ENST00000356408|ENSP00000348779
K7EID3|ENSG00000108946|ENST00000588702|ENSP00000464701
A0A024RAH0|ENSG00000169967|ENST00000344908|ENSP00000343463
A0A024RAH0|ENSG00000169967|ENST00000409947|ENSP00000387246
O15370|ENSG00000177732|ENST00000342665|ENSP00000347646
A0A494C021|ENSG00000102309|ENST00000652108|ENSP00000498324
G3V2L7|ENSG00000126215|ENST00000554170|ENSP00000450738
B7ZMM8|ENSG00000178928|ENST00000543508|ENSP00000438712
Q8NHZ8|ENSG00000176386|ENST00000374206|ENSP00000363322
M0QX56|ENSG00000126456|ENST00000596822|ENSP00000468911
A0A0D9SFB9|ENSG00000165304|ENST00000627766|ENSP00000486459
C9J345|ENSG00000051382|ENST00000465581|ENSP00000417329
A0A3B3IRT3|ENSG00000136111|ENST00000648194|ENSP00000496983
A0A087WXF1|ENSG00000006062|ENST00000617331|ENSP00000480974
H0YG25|ENSG00000139083|ENST00000545027|ENSP00000441463
E9PMS0|ENSG00000110697|ENST00000532703|ENSP00000432977
A0A0D9SEW5|ENSG00000177565|ENST00000630833|ENSP00000486082
A0A1D5RMT6|ENSG00000166012|ENST00000527690|ENSP00000432852
H0Y5Y2|ENSG00000116679|ENST00000422754|ENSP00000401826
A5D8V6|ENSG00000167987|ENST00000301765|ENSP00000301765
I3L2M5|ENSG00000132383|ENST00000570451|ENSP00000459788
P41208|ENSG00000147400|ENST00000370277|ENSP00000359300
C9J6I8|ENSG00000138375|ENST00000430374|ENSP00000405077
A0A087WW77|ENSG00000131899|ENST00000621229|ENSP00000480006
A0A087WW77|ENSG00000284137|ENST00000639303|ENSP00000492032
Q8TAP9|ENSG00000168303|ENST00000306984|ENSP00000304553
F5H031|ENSG00000111247|ENST00000536886|ENSP00000438172
F5H031|ENSG00000111247|ENST00000535558|ENSP00000438422
Q13370|ENSG00000152270|ENST00000282096|ENSP00000282096
F5GZ90|ENSG00000143476|ENST00000542077|ENSP00000443870
Q5JWT2|ENSG00000112282|ENST00000368058|ENSP00000357037
A0A0C4DFP9|ENSG00000151704|ENST00000324003|ENSP00000316136
A0A0U1RQI5|ENSG00000095637|ENST00000634504|ENSP00000489022
A0A024R409|ENSG00000078018|ENST00000361559|ENSP00000355290
A0A024R409|ENSG00000078018|ENST00000392194|ENSP00000376032
A0A0A0MRL0|ENSG00000143621|ENST00000368681|ENSP00000357670
A0A0A0MRB7|ENSG00000071564|ENST00000344749|ENSP00000344375
F5GZT2|ENSG00000076382|ENST00000536674|ENSP00000444223
F5H452|ENSG00000198176|ENST00000544902|ENSP00000438450
Q03188|ENSG00000145241|ENST00000273853|ENSP00000273853
H3BMP6|ENSG00000102901|ENST00000561593|ENSP00000454481
A0A0G2JR44|ENSG00000280688|ENST00000625371|ENSP00000486426
F8VRV7|ENSG00000175203|ENST00000546670|ENSP00000448606
C9JGM7|ENSG00000144635|ENST00000413350|ENSP00000390507
F5GY77|ENSG00000111581|ENST00000538549|ENSP00000440116
Q8WUM0|ENSG00000069248|ENST00000261396|ENSP00000261396
B3KQV6|ENSG00000105568|ENST00000462990|ENSP00000470504
G3V3W4|ENSG00000100567|ENST00000557087|ENSP00000451461
G3V295|ENSG00000100902|ENST00000556506|ENSP00000450528
A0A0A0MSN0|ENSG00000161888|ENST00000423327|ENSP00000397131
C9IYM2|ENSG00000082898|ENST00000449444|ENSP00000406819
A0A087WYL6|ENSG00000116117|ENST00000614500|ENSP00000481918
A0A087WUT6|ENSG00000158417|ENST00000617677|ENSP00000478914
J3KRP2|ENSG00000087191|ENST00000584320|ENSP00000462098
H0YKA7|ENSG00000137804|ENST00000559046|ENSP00000452725
B0QYT4|ENSG00000100401|ENST00000452543|ENSP00000394787
A0A3B3IRP4|ENSG00000145191|ENST00000648314|ENSP00000496920
A0A087WW90|ENSG00000174428|ENST00000619142|ENSP00000480037
O43157|ENSG00000164050|ENST00000358536|ENSP00000351338
O43157|ENSG00000164050|ENST00000296440|ENSP00000296440
C9JPP3|ENSG00000162521|ENST00000445722|ENSP00000389437
I3L2I3|ENSG00000141564|ENST00000574767|ENSP00000459701
E9PJ26|ENSG00000033327|ENST00000530915|ENSP00000431868
A0A0G2JL00|ENSG00000166225|ENST00000550169|ENSP00000447978
H3BPI7|ENSG00000174442|ENST00000569489|ENSP00000455336
Q02363|ENSG00000115738|ENST00000234091|ENSP00000234091
Q02363|ENSG00000115738|ENST00000396290|ENSP00000379585
Q02363|ENSG00000115738|ENST00000331129|ENSP00000385465
A0A0U1RQX8|ENSG00000110395|ENST00000634586|ENSP00000489218
H3BTC1|ENSG00000260548|ENST00000563887|ENSP00000457111
E9PFP1|ENSG00000105647|ENST00000426902|ENSP00000395636
E9PFP1|ENSG00000105647|ENST00000617642|ENSP00000484714
C9J4I3|ENSG00000173757|ENST00000415845|ENSP00000398379
F5H3C1|ENSG00000086827|ENST00000538209|ENSP00000439197
Q9UKK3|ENSG00000102699|ENST00000381989|ENSP00000371419
A0A087WWQ3|ENSG00000185122|ENST00000530661|ENSP00000480423
A0A087WWQ3|ENSG00000284774|ENST00000646970|ENSP00000495094
A0A0C4DFZ1|ENSG00000106089|ENST00000395155|ENSP00000378584
Q15149|ENSG00000178209|ENST00000322810|ENSP00000323856
F5H0Z3|ENSG00000070018|ENST00000535731|ENSP00000439765
F5H0Z3|ENSG00000281324|ENST00000626182|ENSP00000486383
A0A0A0MTG2|ENSG00000158560|ENST00000537881|ENSP00000438377
B4DTF9|ENSG00000175416|ENST00000510734|ENSP00000422978
B4DTF9|ENSG00000175416|ENST00000651832|ENSP00000498943
F8WBW6|ENSG00000106244|ENST00000426447|ENSP00000411287
F8WBW6|ENSG00000106244|ENST00000626285|ENSP00000486021
Q96EA4|ENSG00000040275|ENST00000265295|ENSP00000265295
C9JW37|ENSG00000115233|ENST00000437630|ENSP00000399311
A0A0U1RQF0|ENSG00000169710|ENST00000634990|ENSP00000488964
Q9UEW8|ENSG00000198648|ENST00000355999|ENSP00000348278
F5H5X4|ENSG00000111266|ENST00000539940|ENSP00000443039
F5H5X4|ENSG00000280962|ENST00000626461|ENSP00000485919
Q5JX01|ENSG00000102384|ENST00000403304|ENSP00000384546
Q15004|ENSG00000166803|ENST00000300035|ENSP00000300035
Q15004|ENSG00000259316|ENST00000635511|ENSP00000489519
D6RAP6|ENSG00000053900|ENST00000505991|ENSP00000421840
A0A0A0MT09|ENSG00000117751|ENST00000431586|ENSP00000410206
C9J2C1|ENSG00000242441|ENST00000448460|ENSP00000412645
A0A087WTU9|ENSG00000116127|ENST00000484298|ENSP00000478155
C9J9H5|ENSG00000002822|ENST00000421113|ENSP00000397417
Q8NG31|ENSG00000137812|ENST00000346991|ENSP00000335463
F5H120|ENSG00000004478|ENST00000543769|ENSP00000439703
F5H120|ENSG00000004478|ENST00000630279|ENSP00000486800
M0QYU1|ENSG00000104812|ENST00000594220|ENSP00000470072
Q9H1E3|ENSG00000069275|ENST00000367142|ENSP00000356110
A3KN61|ENSG00000185024|ENST00000619151|ENSP00000480452
A0A087X1X7|ENSG00000273594|ENST00000619198|ENSP00000478271
A0A087X1X7|ENSG00000104529|ENST00000618139|ENSP00000484536
A0A0A0MTL7|ENSG00000148737|ENST00000534894|ENSP00000443626
O43303|ENSG00000103540|ENST00000381396|ENSP00000370803
P51813|ENSG00000102010|ENST00000357607|ENSP00000350224
P51813|ENSG00000102010|ENST00000348343|ENSP00000308774
P51813|ENSG00000102010|ENST00000342014|ENSP00000340082
E7ES96|ENSG00000080815|ENST00000406768|ENSP00000385948
A0A0A0MSY3|ENSG00000105146|ENST00000448930|ENSP00000406798
C9J232|ENSG00000115694|ENST00000450497|ENSP00000399212
A0A087WZ06|ENSG00000104375|ENST00000617590|ENSP00000482260
B4DFW0|ENSG00000156265|ENST00000545939|ENSP00000437846
B3KRP1|ENSG00000198586|ENST00000409443|ENSP00000387313
Q86XR7|ENSG00000243414|ENST00000427199|ENSP00000415139
E5RFR5|ENSG00000113263|ENST00000521769|ENSP00000430327
A0A0A0MSM0|ENSG00000120694|ENST00000445273|ENSP00000396090
P55273|ENSG00000129355|ENST00000393599|ENSP00000377224
P55273|ENSG00000129355|ENST00000335766|ENSP00000337056
A0A087X0R2|ENSG00000206481|ENST00000550688|ENSP00000448066
A0A087X0R2|ENSG00000224587|ENST00000552474|ENSP00000447771
A0A087X0R2|ENSG00000225589|ENST00000547681|ENSP00000447851
A0A087X0R2|ENSG00000231135|ENST00000546539|ENSP00000448232
A0A087X0R2|ENSG00000137337|ENST00000613547|ENSP00000483601
A0A087X0R2|ENSG00000228575|ENST00000550500|ENSP00000450002
A0A087X0R2|ENSG00000234012|ENST00000552522|ENSP00000449936
A0A087X0R2|ENSG00000237095|ENST00000547353|ENSP00000447883
M0R3E6|ENSG00000171105|ENST00000600492|ENSP00000473170
A0A0D9SGG1|ENSG00000043462|ENST00000628092|ENSP00000487460
P54753|ENSG00000182580|ENST00000330394|ENSP00000332118
A0A087WZQ8|ENSG00000164078|ENST00000613534|ENSP00000482827
Q8TF76|ENSG00000177602|ENST00000325418|ENSP00000325290
C9IYB4|ENSG00000152256|ENST00000416991|ENSP00000399160
I3L0V6|ENSG00000141480|ENST00000574502|ENSP00000458371
A8MZH3|ENSG00000197971|ENST00000397875|ENSP00000380973
P52799|ENSG00000125266|ENST00000646441|ENSP00000493716
A0A024QZA8|ENSG00000142627|ENST00000358432|ENSP00000351209
C9JEM6|ENSG00000116106|ENST00000419964|ENSP00000410158
A0A0B4J1T8|ENSG00000080224|ENST00000389672|ENSP00000374323
C9IYM5|ENSG00000153234|ENST00000424077|ENSP00000406808
E9PJN3|ENSG00000100614|ENST00000531937|ENSP00000435575
D6R997|ENSG00000184432|ENST00000515006|ENSP00000423271
E7EMN6|ENSG00000184203|ENST00000438848|ENSP00000400238
F5GY51|ENSG00000211455|ENST00000541191|ENSP00000437856
F5GY51|ENSG00000211455|ENST00000543246|ENSP00000442253
F5GY51|ENSG00000211455|ENST00000544969|ENSP00000440279
H0Y8E2|ENSG00000144852|ENST00000466380|ENSP00000420297
F8VPF5|ENSG00000181929|ENST00000548950|ENSP00000450112
A0A1W2PNW4|ENSG00000102755|ENST00000639477|ENSP00000491097
G5E9C2|ENSG00000104825|ENST00000392079|ENSP00000375929
G5E9C2|ENSG00000282905|ENST00000634995|ENSP00000489191
A0A2R8Y6R9|ENSG00000119913|ENST00000645243|ENSP00000495514
E5RGY3|ENSG00000174371|ENST00000523590|ENSP00000430082
J3KN34|ENSG00000070159|ENST00000262539|ENSP00000262539
O15111|ENSG00000213341|ENST00000370397|ENSP00000359424
A0A075B7B3|ENSG00000114670|ENST00000602792|ENSP00000473422
A0A087X0I6|ENSG00000116141|ENST00000611084|ENSP00000483424
J3QLE2|ENSG00000065559|ENST00000582183|ENSP00000463507
J3QLE2|ENSG00000065559|ENST00000602305|ENSP00000473606
A0A499FJS7|ENSG00000104365|ENST00000520835|ENSP00000430868
G3V286|ENSG00000100906|ENST00000557389|ENSP00000450514
E7EX48|ENSG00000114904|ENST00000461689|ENSP00000419666
A0A087WUR6|ENSG00000183049|ENST00000615792|ENSP00000478861
M0QZX1|ENSG00000077150|ENST00000601386|ENSP00000470826
A0A087WUR6|ENSG00000183049|ENST00000615792|ENSP00000478861
A0A075B6Q0|ENSG00000116473|ENST00000433097|ENSP00000396741
B1AMX7|ENSG00000127191|ENST00000419057|ENSP00000405860
Q13882|ENSG00000101213|ENST00000542869|ENSP00000442460
A0A087WW97|ENSG00000133275|ENST00000585957|ENSP00000480052
P22612|ENSG00000165059|ENST00000377276|ENSP00000366488
Q13387|ENSG00000008735|ENST00000329492|ENSP00000330572
E5RFZ3|ENSG00000119729|ENST00000482449|ENSP00000428006
P15173|ENSG00000122180|ENST00000241651|ENSP00000241651
E9PJZ5|ENSG00000152578|ENST00000527177|ENSP00000436449
E9PJZ5|ENSG00000152578|ENST00000531986|ENSP00000436143
E9PJZ5|ENSG00000152578|ENST00000525921|ENSP00000433621
E7EQR4|ENSG00000092820|ENST00000392177|ENSP00000376016
A0A087WUZ3|ENSG00000115306|ENST00000615901|ENSP00000479037
D6RA32|ENSG00000131711|ENST00000511641|ENSP00000423444
Q9NYJ8|ENSG00000055208|ENST00000637181|ENSP00000490618
Q9NYJ8|ENSG00000055208|ENST00000367456|ENSP00000356426
Q9NYJ8|ENSG00000055208|ENST00000538427|ENSP00000445752
E9PG15|ENSG00000134308|ENST00000446619|ENSP00000398990
A0A0A0MQS2|ENSG00000104859|ENST00000221455|ENSP00000221455
O43240|ENSG00000129451|ENST00000358789|ENSP00000351640
O43240|ENSG00000129451|ENST00000309958|ENSP00000311746
O43240|ENSG00000129451|ENST00000391805|ENSP00000375681
A0A0A0MT16|ENSG00000179869|ENST00000435803|ENSP00000411096
B4DP81|ENSG00000101624|ENST00000587929|ENSP00000466833
Q99459|ENSG00000096401|ENST00000371477|ENSP00000360532
O43741|ENSG00000131791|ENST00000254101|ENSP00000254101
Q9UK32|ENSG00000072133|ENST00000262752|ENSP00000262752
E5RGX5|ENSG00000104435|ENST00000518491|ENSP00000430102
P98172|ENSG00000090776|ENST00000204961|ENSP00000204961
A0A087WXQ2|ENSG00000153774|ENST00000612761|ENSP00000481200
P43686|ENSG00000013275|ENST00000157812|ENSP00000157812
P43686|ENSG00000281221|ENST00000629691|ENSP00000487367
Q03252|ENSG00000176619|ENST00000325327|ENSP00000327054
A0A075B719|ENSG00000103995|ENST00000560322|ENSP00000453440
E7ETC2|ENSG00000138814|ENST00000507176|ENSP00000422990
P47712|ENSG00000116711|ENST00000367466|ENSP00000356436
I3L1B1|ENSG00000129250|ENST00000574165|ENSP00000458697
B1AKU2|ENSG00000101966|ENST00000430625|ENSP00000400637
E9PMP3|ENSG00000176697|ENST00000530786|ENSP00000433003
K7EMU7|ENSG00000127445|ENST00000587625|ENSP00000466656
A0A2R8Y4K6|ENSG00000134480|ENST00000646883|ENSP00000493789
A0A075B6G3|ENSG00000198947|ENST00000357033|ENSP00000354923
A0A087WYG2|ENSG00000138834|ENST00000610761|ENSP00000481780
G3V2A3|ENSG00000258947|ENST00000555810|ENSP00000450538
P20963|ENSG00000198821|ENST00000362089|ENSP00000354782
P61266|ENSG00000099365|ENST00000215095|ENSP00000215095
A0A494BZW0|ENSG00000113522|ENST00000651723|ENSP00000498237
J3KSA7|ENSG00000134046|ENST00000578272|ENSP00000462393
A0A087X146|ENSG00000086758|ENST00000468322|ENSP00000483891
A0A087WT64|ENSG00000143384|ENST00000620947|ENSP00000477624
D6R9G8|ENSG00000064692|ENST00000509154|ENSP00000422106
A0A0G2JNQ3|ENSG00000274109|ENST00000619361|ENSP00000481869
J3KRW9|ENSG00000182628|ENST00000580541|ENSP00000462197
A0A0B4J211|ENSG00000156802|ENST00000521903|ENSP00000429213
A0A0U1RQR2|ENSG00000148337|ENST00000471839|ENSP00000489129
E5RH16|ENSG00000113721|ENST00000520579|ENSP00000430026
Q15058|ENSG00000118193|ENST00000614960|ENSP00000483069
Q15058|ENSG00000118193|ENST00000367350|ENSP00000356319
Q9HAR2-2|ENSG00000150471|ENST00000512091|ENSP00000423388
E9PMG4|ENSG00000141499|ENST00000534050|ENSP00000434999
A0A0U1RRI0|ENSG00000179295|ENST00000635652|ENSP00000489541
P05814|ENSG00000135222|ENST00000353151|ENSP00000341030
P05814|ENSG00000283030|ENST00000635174|ENSP00000489488
O14908|ENSG00000123159|ENST00000345425|ENSP00000340698
O14908|ENSG00000123159|ENST00000393033|ENSP00000376753
O14908|ENSG00000123159|ENST00000586027|ENSP00000466747
Q9NWT8|ENSG00000175756|ENST00000338370|ENSP00000342676
Q9NWT8|ENSG00000175756|ENST00000378853|ENSP00000368130
Q9NWT8|ENSG00000175756|ENST00000321751|ENSP00000319778
Q9NWT8|ENSG00000175756|ENST00000338338|ENSP00000340656
A0A087WU06|ENSG00000126216|ENST00000464139|ENSP00000478276
A0A1B0GW95|ENSG00000163166|ENST00000637187|ENSP00000490836
Q9H4X1|ENSG00000102760|ENST00000379359|ENSP00000368664
Q13112|ENSG00000159259|ENST00000314103|ENSP00000315700
A0A3B3ITC7|ENSG00000136848|ENST00000489314|ENSP00000497730
K7EMP4|ENSG00000063245|ENST00000589704|ENSP00000466593
F5H5Y7|ENSG00000109906|ENST00000535700|ENSP00000443013
C9J5X1|ENSG00000140443|ENST00000649865|ENSP00000496919
Q92538|ENSG00000107862|ENST00000369983|ENSP00000359000
P40337|ENSG00000134086|ENST00000256474|ENSP00000256474
A0A0D9SEW5|ENSG00000177565|ENST00000630833|ENSP00000486082
E7EM55|ENSG00000136560|ENST00000432692|ENSP00000412622
A0A499FIS5|ENSG00000079277|ENST00000371946|ENSP00000361014
Q15052|ENSG00000129675|ENST00000250617|ENSP00000250617
A0A1B0GTT5|ENSG00000026025|ENST00000478746|ENSP00000489830
O43597|ENSG00000136158|ENST00000377102|ENSP00000366306
O43597|ENSG00000136158|ENST00000377104|ENSP00000366308
A2IDB1|ENSG00000128245|ENST00000397492|ENSP00000380629
A0A0A0MQS2|ENSG00000104859|ENST00000221455|ENSP00000221455
A0A286YEX5|ENSG00000106554|ENST00000481152|ENSP00000493081
A0A0C4DG47|ENSG00000157557|ENST00000432278|ENSP00000401273
G3V453|ENSG00000151748|ENST00000556735|ENSP00000451596
A0A590UJT3|ENSG00000166848|ENST00000653858|ENSP00000499565
F8WBR9|ENSG00000115806|ENST00000454751|ENSP00000398191
E5RFJ5|ENSG00000147601|ENST00000518874|ENSP00000428838
A0A2R8Y582|ENSG00000114423|ENST00000642241|ENSP00000494262
K7EJB4|ENSG00000116285|ENST00000467067|ENSP00000465100
A8MVM1|ENSG00000164305|ENST00000393585|ENSP00000377210
A8MVM1|ENSG00000164305|ENST00000393588|ENSP00000377213
A8MVM1|ENSG00000164305|ENST00000517513|ENSP00000428372
A0A1W2PQ73|ENSG00000268041|ENST00000597630|ENSP00000491574
Q96JA1|ENSG00000144749|ENST00000273261|ENSP00000273261
G3V4X1|ENSG00000100764|ENST00000553835|ENSP00000452049
F6U495|ENSG00000166147|ENST00000537463|ENSP00000440294
A0A3B3ISA0|ENSG00000181409|ENST00000576053|ENSP00000497219
H0Y5S4|ENSG00000078053|ENST00000450124|ENSP00000400404
A0A0G2JLG8|ENSG00000134508|ENST00000580153|ENSP00000461994
A0A0A0MR45|ENSG00000153113|ENST00000325674|ENSP00000320319
A0A087WZU2|ENSG00000102225|ENST00000622098|ENSP00000482886
A0A1B0GUE1|ENSG00000077279|ENST00000636381|ENSP00000490068
E7ESV0|ENSG00000157851|ENST00000434719|ENSP00000413075
A0A2R8Y5B3|ENSG00000079819|ENST00000639623|ENSP00000494672
A0A087X1U9|ENSG00000178950|ENST00000618573|ENSP00000484475
A0A0G2JLL8|ENSG00000116604|ENST00000489057|ENSP00000477124
E7EMV2|ENSG00000104722|ENST00000518131|ENSP00000427872
B1AKC3|ENSG00000185345|ENST00000366892|ENSP00000355858
O75051|ENSG00000076356|ENST00000367033|ENSP00000356000
C9J3G5|ENSG00000158528|ENST00000422324|ENSP00000398499
A0A0A0MSU6|ENSG00000204179|ENST00000437863|ENSP00000403444
A0A1W2PP99|ENSG00000113319|ENST00000638442|ENSP00000491428
A0A1W2PS00|ENSG00000008056|ENST00000639776|ENSP00000492521
A0A1B0GVU7|ENSG00000171914|ENST00000636159|ENSP00000490662
Q9Y6W5|ENSG00000158195|ENST00000618852|ENSP00000483313
E7EMY4|ENSG00000198910|ENST00000420165|ENSP00000392524
A0A2R8Y515|ENSG00000049130|ENST00000646633|ENSP00000494139
Q99683|ENSG00000197442|ENST00000359015|ENSP00000351908
P54840|ENSG00000111713|ENST00000261195|ENSP00000261195
A0A140T9I6|ENSG00000242038|ENST00000422193|ENSP00000404259
I3L297|ENSG00000167193|ENST00000574295|ENSP00000459505
A0A1C7CYX9|ENSG00000092964|ENST00000521913|ENSP00000427985
F8VW29|ENSG00000139318|ENST00000547291|ENSP00000449838
F5GWJ4|ENSG00000067182|ENST00000534885|ENSP00000441803
C9JVV6|ENSG00000126561|ENST00000444283|ENSP00000407327
B8ZZW8|ENSG00000137478|ENST00000409263|ENSP00000386903
F5H1X6|ENSG00000085511|ENST00000490904|ENSP00000446303
C9JCN8|ENSG00000075426|ENST00000436647|ENSP00000396497
Q9Y6Q9|ENSG00000124151|ENST00000371998|ENSP00000361066
P08138|ENSG00000064300|ENST00000172229|ENSP00000172229
C9JD37|ENSG00000115290|ENST00000446413|ENSP00000416786
A0A024R4E5|ENSG00000115677|ENST00000391975|ENSP00000375836
A0A024R4E5|ENSG00000115677|ENST00000391976|ENSP00000375837
A0A024R4E5|ENSG00000115677|ENST00000310931|ENSP00000312042
Q9Y294|ENSG00000111875|ENST00000229595|ENSP00000229595
A0A0A0MRT6|ENSG00000136754|ENST00000376160|ENSP00000365330
A0A0A6YYG7|ENSG00000025770|ENST00000395701|ENSP00000379053
E7ESI2|ENSG00000123374|ENST00000440311|ENSP00000393605
A0A494BZT8|ENSG00000013810|ENST00000652770|ENSP00000498219
Q07666|ENSG00000121774|ENST00000327300|ENSP00000313829
E9PM91|ENSG00000077514|ENST00000528481|ENSP00000431239
H0YKC4|ENSG00000285241|ENST00000646542|ENSP00000495679
